ds,yhat,store,item
2018-01-05,62.72604841052632,6,28
2018-01-06,68.35353899963211,6,28
2018-01-07,71.61812435389528,6,28
2018-01-08,44.58123631746402,6,28
2018-01-09,53.06437798641764,6,28
2018-01-10,54.190669025811474,6,28
2018-01-11,58.654430552361944,6,28
2018-01-12,61.53084559639436,6,28
2018-01-13,67.16670825652517,6,28
2018-01-14,70.48286254243592,6,28
2018-01-15,43.538869331504166,6,28
2018-01-16,52.15325048529122,6,28
2018-01-17,53.44515877344509,6,28
2018-01-18,58.10411129071197,6,28
2018-01-19,61.199817624719444,6,28
2018-01-20,67.073110689044,6,28
2018-01-21,70.63857573218148,6,28
2018-01-22,43.9494103328803,6,28
2018-01-23,52.81785884723941,6,28
2018-01-24,54.357064560446986,6,28
2018-01-25,59.250972175761504,6,28
2018-01-26,62.564307319788064,6,28
2018-01-27,68.63363700179511,6,28
2018-01-28,72.37010326054863,6,28
2018-01-29,45.82436032152576,6,28
2018-01-30,54.807057081134786,6,28
2018-01-01,34.50365727177632,6,29
2018-01-02,40.74292643327954,6,29
2018-01-03,41.4131490078574,6,29
2018-01-04,44.145453400267826,6,29
2018-01-05,48.14116434967683,6,29
2018-01-06,51.74752704501,6,29
2018-01-07,54.04004002596849,6,29
2018-01-08,34.09167933429926,6,29
2018-01-09,40.29127575136158,6,29
2018-01-10,40.93992772665014,6,29
2018-01-11,43.67004568797921,6,29
2018-01-12,47.683666347341294,6,29
2018-01-13,51.328177561500844,6,29
2018-01-14,53.67866595889881,6,29
2018-01-15,33.80716913416205,6,29
2018-01-16,40.10109326762894,6,29
2018-01-17,40.85967751153471,6,29
2018-01-18,43.713099317721934,6,29
2018-01-19,47.86085759641516,6,29
2018-01-20,51.647572374136054,6,29
2018-01-21,54.14541115713779,6,29
2018-01-22,34.423421730935345,6,29
2018-01-23,40.86603017297612,6,29
2018-01-24,41.769583378450875,6,29
2018-01-25,44.76152832593492,6,29
2018-01-26,49.03886316209755,6,29
2018-01-27,52.943997148776525,6,29
2018-01-28,55.5472282736951,6,29
2018-01-29,35.91611710871437,6,29
2018-01-30,42.43401482334843,6,29
2018-01-01,21.024551376202183,6,30
2018-01-02,24.48550035630933,6,30
2018-01-03,24.483062422002106,6,30
2018-01-04,26.126751431181937,6,30
2018-01-05,28.530877279962944,6,30
2018-01-06,29.89016226763424,6,30
2018-01-07,32.95855300687549,6,30
2018-01-08,20.31354346139824,6,30
2018-01-09,23.807065267503436,6,30
2018-01-10,23.856863076594248,6,30
2018-01-11,25.570845387919288,6,30
2018-01-12,28.061180013512164,6,30
2018-01-13,29.519991708944854,6,30
2018-01-14,32.698267085139875,6,30
2018-01-15,20.170279420196415,6,30
2018-01-16,23.784586359022377,6,30
2018-01-17,23.955514959616487,6,30
2018-01-18,25.787621261725782,6,30
2018-01-19,28.389890308443423,6,30
2018-01-20,29.95153111479705,6,30
2018-01-21,33.22096891872062,6,30
2018-01-22,20.7703448884436,6,30
2018-01-23,24.44657423300877,6,30
2018-01-24,24.662875588831128,6,30
2018-01-25,26.52325777036217,6,30
2018-01-26,29.13672924867614,6,30
2018-01-27,30.693084819054565,6,30
2018-01-28,33.941872284472154,6,30
2018-01-29,21.456850328324613,6,30
2018-01-30,25.086989990100182,6,30
2018-01-01,29.121911294513946,6,31
2018-01-02,34.167895502060674,6,31
2018-01-03,35.30751137627222,6,31
2018-01-04,37.663817121833205,6,31
2018-01-05,40.83859175730767,6,31
2018-01-06,43.72835957183033,6,31
2018-01-07,46.30986925593122,6,31
2018-01-08,29.792727337401566,6,31
2018-01-09,34.9319140939089,6,31
2018-01-10,36.16270656017562,6,31
2018-01-11,38.606259648752385,6,31
2018-01-12,41.86240818386153,6,31
2018-01-13,44.82576736086741,6,31
2018-01-14,47.471286431342584,6,31
2018-01-15,31.006952833493802,6,31
2018-01-16,36.18637268162239,6,31
2018-01-17,37.44375019598828,6,31
2018-01-18,39.89951533325595,6,31
2018-01-19,43.153160988075015,6,31
2018-01-20,46.09936621551195,6,31
2018-01-21,48.713559607732556,6,31
2018-01-22,32.20461978726122,6,31
2018-01-23,37.32743908774185,6,31
2018-01-24,38.51787356263847,6,31
2018-01-25,40.898329524692144,6,31
2018-01-26,44.07054927714492,6,31
2018-01-27,46.93167408520551,6,31
2018-01-28,49.45974037270452,6,31
2018-01-29,32.86630815718871,6,31
2018-01-30,37.90894997519408,6,31
2018-01-01,22.45754996009869,6,32
2018-01-02,27.878201964226353,6,32
2018-01-03,27.25035402046712,6,32
2018-01-04,28.99814450406081,6,32
2018-01-05,31.192810685755163,6,32
2018-01-06,33.36183895244851,6,32
2018-01-07,35.24363921454709,6,32
2018-01-08,22.29497524311674,6,32
2018-01-09,27.673096943329515,6,32
2018-01-10,27.020933348118554,6,32
2018-01-11,28.763443378913564,6,32
2018-01-12,30.972068924822615,6,32
2018-01-13,33.17389977832846,6,32
2018-01-14,35.10637857285297,6,32
2018-01-15,22.22477625104815,6,32
2018-01-16,27.684382495507357,6,32
2018-01-17,27.12576802234792,6,32
2018-01-18,28.971213646562866,6,32
2018-01-19,31.28924834316126,6,32
2018-01-20,33.603903389366465,6,32
2018-01-21,35.649508225469404,6,32
2018-01-22,22.878256066877128,6,32
2018-01-23,28.4424812834782,6,32
2018-01-24,27.98000317177854,6,32
2018-01-25,29.91062895555325,6,32
2018-01-26,32.3007564163254,6,32
2018-01-27,34.67268171266939,6,32
2018-01-28,36.759436827490504,6,32
2018-01-29,24.01238383402002,6,32
2018-01-30,29.58350752123592,6,32
2018-01-01,36.673518499805326,6,33
2018-01-02,43.696406962980234,6,33
2018-01-03,43.21367533248888,6,33
2018-01-04,46.51576353960994,6,33
2018-01-05,49.65063238564437,6,33
2018-01-06,53.84714143468807,6,33
2018-01-07,57.08923443581253,6,33
2018-01-08,36.09474792135947,6,33
2018-01-09,43.01875358508781,6,33
2018-01-10,42.45815712050111,6,33
2018-01-11,45.70589038668301,6,33
2018-01-12,48.811677979329644,6,33
2018-01-13,53.00539588925807,6,33
2018-01-14,56.271256862270725,6,33
2018-01-15,35.3266376318857,6,33
2018-01-16,42.325457701643266,6,33
2018-01-17,41.86283101313428,6,33
2018-01-18,45.22932564300398,6,33
2018-01-19,48.47181055612795,6,33
2018-01-20,52.81690477389952,6,33
2018-01-21,56.245261041240106,6,33
2018-01-22,35.47049649048944,6,33
2018-01-23,42.64267723565349,6,33
2018-01-24,42.35307548489631,6,33
2018-01-25,45.88853163501686,6,33
2018-01-26,49.29239782593666,6,33
2018-01-27,53.788075960913964,6,33
2018-01-28,57.3533801694137,6,33
2018-01-29,36.69953440534657,6,33
2018-01-30,43.974710642346366,6,33
2018-01-01,13.085599348659482,6,34
2018-01-02,14.952046215229368,6,34
2018-01-03,14.990694570881212,6,34
2018-01-04,16.313746931500074,6,34
2018-01-05,17.519693834535122,6,34
2018-01-06,18.86989300640028,6,34
2018-01-07,20.62568650088499,6,34
2018-01-08,13.037210232386409,6,34
2018-01-09,14.920978722053807,6,34
2018-01-10,14.98220506296402,6,34
2018-01-11,16.332869072700905,6,34
2018-01-12,17.571051522601238,6,34
2018-01-13,18.9575329504786,6,34
2018-01-14,20.752934539015673,6,34
2018-01-15,13.206554676584135,6,34
2018-01-16,15.13398314869481,6,34
2018-01-17,15.239452060541309,6,34
2018-01-18,16.633935542600057,6,34
2018-01-19,17.91451522821798,6,34
2018-01-20,19.34100914895881,6,34
2018-01-21,21.173140731761407,6,34
2018-01-22,13.659400798310127,6,34
2018-01-23,15.614683898644508,6,34
2018-01-24,15.74265757541253,6,34
2018-01-25,17.153876230567505,6,34
2018-01-26,18.445156331761275,6,34
2018-01-27,19.876210485036307,6,34
2018-01-28,21.70681706774018,6,34
2018-01-29,14.185678458306906,6,34
2018-01-30,16.12804944631431,6,34
2018-01-01,33.69035897780485,6,35
2018-01-02,40.72298607307337,6,35
2018-01-03,40.75886759852569,6,35
2018-01-04,43.50444063729633,6,35
2018-01-05,47.434035555989965,6,35
2018-01-06,50.34802470312221,6,35
2018-01-07,53.34967487906728,6,35
2018-01-08,33.26150525261512,6,35
2018-01-09,40.24172272157074,6,35
2018-01-10,40.249203900383506,6,35
2018-01-11,42.9912431377544,6,35
2018-01-12,46.94224375062185,6,35
2018-01-13,49.90189104694952,6,35
2018-01-14,52.972049264241775,6,35
2018-01-15,32.97318247576483,6,35
2018-01-16,40.06086936865648,6,35
2018-01-17,40.190878579361666,6,35
2018-01-18,43.067021156528725,6,35
2018-01-19,47.159954254243985,6,35
2018-01-20,50.26547137674034,6,35
2018-01-21,53.48151797584515,6,35
2018-01-22,33.62472914094084,6,35
2018-01-23,40.84705608005456,6,35
2018-01-24,41.10094505956285,6,35
2018-01-25,44.08728262623305,6,35
2018-01-26,48.274278806686794,6,35
2018-01-27,51.45582160140014,6,35
2018-01-28,54.72854001855763,6,35
2018-01-29,34.90837132253708,6,35
2018-01-30,42.14719863704498,6,35
2018-01-01,37.74135070412971,6,36
2018-01-02,46.04488225637636,6,36
2018-01-03,47.34506092430624,6,36
2018-01-04,49.62349479147757,6,36
2018-01-05,54.16793565885841,6,36
2018-01-06,58.05898703045314,6,36
2018-01-07,61.53472070470727,6,36
2018-01-08,38.28590962029827,6,36
2018-01-09,46.60361036269861,6,36
2018-01-10,47.92079871232845,6,36
2018-01-11,50.21939534031444,6,36
2018-01-12,54.78713308285239,6,36
2018-01-13,58.70429125493831,6,36
2018-01-14,62.20834843834694,6,36
2018-01-15,38.98925998916182,6,36
2018-01-16,47.337092035642684,6,36
2018-01-17,48.68371353245857,6,36
2018-01-18,51.00988153402078,6,36
2018-01-19,55.60216910811531,6,36
2018-01-20,59.53975932940347,6,36
2018-01-21,63.05915481826002,6,36
2018-01-22,39.84950720671962,6,36
2018-01-23,48.20029660251911,6,36
2018-01-24,49.54306112592484,6,36
2018-01-25,51.85851044666181,6,36
2018-01-26,56.43347179406641,6,36
2018-01-27,60.347691250733405,6,36
2018-01-28,63.838539496909426,6,36
2018-01-29,40.596326435454756,6,36
2018-01-30,48.911955152796715,6,36
2018-01-01,14.478410520052522,6,37
2018-01-02,17.585340320362228,6,37
2018-01-03,16.8213748371943,6,37
2018-01-04,18.553305903000382,6,37
2018-01-05,20.062143035368496,6,37
2018-01-06,22.019992465389628,6,37
2018-01-07,23.251636630491248,6,37
2018-01-08,14.198984984880838,6,37
2018-01-09,17.387060643954918,6,37
2018-01-10,16.71208751634988,6,37
2018-01-11,18.53865433190778,6,37
2018-01-12,20.145333420043034,6,37
2018-01-13,22.201639662044393,6,37
2018-01-14,23.52969448777488,6,37
2018-01-15,14.568763154388087,6,37
2018-01-16,17.841327164641026,6,37
2018-01-17,17.24125385754803,6,37
2018-01-18,19.13103707259472,6,37
2018-01-19,20.78748442452106,6,37
2018-01-20,22.878734550737178,6,37
2018-01-21,24.225967457689883,6,37
2018-01-22,15.2679748258252,6,37
2018-01-23,18.52725115987269,6,37
2018-01-24,17.898167277878002,6,37
2018-01-25,19.744199948681064,6,37
2018-01-26,21.343593569646586,6,37
2018-01-27,23.3663380369856,6,37
2018-01-28,24.635827132995868,6,37
2018-01-29,15.593365860934096,6,37
2018-01-30,18.764189506553606,6,37
2018-01-01,41.80548708212095,6,38
2018-01-02,50.90113519159213,6,38
2018-01-03,50.166751779019734,6,38
2018-01-04,53.971709959124,6,38
2018-01-05,57.311948296380834,6,38
2018-01-06,62.36797606502353,6,38
2018-01-07,65.55835040377478,6,38
2018-01-08,41.301309792815864,6,38
2018-01-09,50.23820821046979,6,38
2018-01-10,49.3762795353975,6,38
2018-01-11,53.08734918403144,6,38
2018-01-12,56.36874591971382,6,38
2018-01-13,61.40131991858083,6,38
2018-01-14,64.60296104174368,6,38
2018-01-15,40.39029980495039,6,38
2018-01-16,49.40223277944028,6,38
2018-01-17,48.642798767245836,6,38
2018-01-18,52.48001901458464,6,38
2018-01-19,55.90695028730218,6,38
2018-01-20,61.09985251209728,6,38
2018-01-21,64.47186041427565,6,38
2018-01-22,40.43483711299895,6,38
2018-01-23,49.62304699903753,6,38
2018-01-24,49.03617006806411,6,38
2018-01-25,53.03826716199703,6,38
2018-01-26,56.6189415881029,6,38
2018-01-27,61.95159601538229,6,38
2018-01-28,65.44717189083566,6,38
2018-01-29,41.51604782482519,6,38
2018-01-30,50.79173345930889,6,38
2018-01-01,21.33252222332746,6,39
2018-01-02,26.515461664769074,6,39
2018-01-03,26.505083582709453,6,39
2018-01-04,28.633244220890887,6,39
2018-01-05,30.092872722380335,6,39
2018-01-06,32.31461859506669,6,39
2018-01-07,34.42655631812523,6,39
2018-01-08,21.155752991321492,6,39
2018-01-09,26.337852585828628,6,39
2018-01-10,26.33724879692184,6,39
2018-01-11,28.48614237996904,6,39
2018-01-12,29.977400622867147,6,39
2018-01-13,32.241223155238046,6,39
2018-01-14,34.40487597672462,6,39
2018-01-15,21.194298480820752,6,39
2018-01-16,26.44373564020207,6,39
2018-01-17,26.515965739732373,6,39
2018-01-18,28.741417749564157,6,39
2018-01-19,30.311094083989687,6,39
2018-01-20,32.653300974537444,6,39
2018-01-21,34.8934463635165,6,39
2018-01-22,21.755708169222086,6,39
2018-01-23,27.07272327250425,6,39
2018-01-24,27.205865951779543,6,39
2018-01-25,29.484408406964327,6,39
2018-01-26,31.098477910553555,6,39
2018-01-27,33.475811886779816,6,39
2018-01-28,35.7415701985229,6,39
2018-01-29,22.620007187043193,6,39
2018-01-30,27.944153829513528,6,39
2018-01-01,15.398040633602726,6,40
2018-01-02,18.383251621734843,6,40
2018-01-03,18.691272440101113,6,40
2018-01-04,20.299939802771156,6,40
2018-01-05,21.301657759969252,6,40
2018-01-06,22.872402211778372,6,40
2018-01-07,24.238464228850198,6,40
2018-01-08,15.606436275857035,6,40
2018-01-09,18.580004931457463,6,40
2018-01-10,18.876466783180618,6,40
2018-01-11,20.47374643447321,6,40
2018-01-12,21.464241572261482,6,40
2018-01-13,23.02384873175597,6,40
2018-01-14,24.378730274912616,6,40
2018-01-15,15.735325632241059,6,40
2018-01-16,18.697169326416763,6,40
2018-01-17,18.98143138958894,6,40
2018-01-18,20.56595808830894,6,40
2018-01-19,21.543136960177428,6,40
2018-01-20,23.088938963683074,6,40
2018-01-21,24.42969756048364,6,40
2018-01-22,15.772127242423489,6,40
2018-01-23,18.720143663547354,6,40
2018-01-24,18.99140081972652,6,40
2018-01-25,20.564323217213143,6,40
2018-01-26,21.531957255727352,6,40
2018-01-27,23.07099503783482,6,40
2018-01-28,24.408531007655164,6,40
2018-01-29,15.752054672232711,6,40
2018-01-30,18.70624243704313,6,40
2018-01-01,10.977785869303018,6,41
2018-01-02,13.644552323145751,6,41
2018-01-03,13.291988571677868,6,41
2018-01-04,14.167626737523037,6,41
2018-01-05,15.312510768835219,6,41
2018-01-06,16.16631722432477,6,41
2018-01-07,17.260750028492055,6,41
2018-01-08,10.230878152604822,6,41
2018-01-09,12.87267519728167,6,41
2018-01-10,12.514858564579372,6,41
2018-01-11,13.405005984271817,6,41
2018-01-12,14.583691710480258,6,41
2018-01-13,15.489632882764115,6,41
2018-01-14,16.65312189465759,6,41
2018-01-15,9.707412478212035,6,41
2018-01-16,12.44631697491042,6,41
2018-01-17,12.196110762781547,6,41
2018-01-18,13.201719721989729,6,41
2018-01-19,14.500931062875637,6,41
2018-01-20,15.529615962491741,6,41
2018-01-21,16.815237805587284,6,41
2018-01-22,9.988311746165872,6,41
2018-01-23,12.840071175790726,6,41
2018-01-24,12.69443533908802,6,41
2018-01-25,13.794252449180423,6,41
2018-01-26,15.175557332839817,6,41
2018-01-27,16.272831023983095,6,41
2018-01-28,17.612535361153416,6,41
2018-01-29,10.824587868004107,6,41
2018-01-30,13.700032371770817,6,41
2018-01-01,18.006514693158284,6,42
2018-01-02,21.908776940007733,6,42
2018-01-03,21.95198685904117,6,42
2018-01-04,23.71641330818443,6,42
2018-01-05,25.875527667306294,6,42
2018-01-06,27.938490194667782,6,42
2018-01-07,29.820966537340905,6,42
2018-01-08,18.292049784339735,6,42
2018-01-09,22.11608895787068,6,42
2018-01-10,22.080608323017294,6,42
2018-01-11,23.768091381628278,6,42
2018-01-12,25.854066734245414,6,42
2018-01-13,27.8495584034877,6,42
2018-01-14,29.671872501652537,6,42
2018-01-15,18.09149605815292,6,42
2018-01-16,21.873909141849776,6,42
2018-01-17,21.807494713269776,6,42
2018-01-18,23.47531994571166,6,42
2018-01-19,25.55322590331085,6,42
2018-01-20,27.552287717537823,6,42
2018-01-21,29.38961655725878,6,42
2018-01-22,17.83527850481778,6,42
2018-01-23,21.65413068100434,6,42
2018-01-24,21.633758196185717,6,42
2018-01-25,23.356284773035867,6,42
2018-01-26,25.49649302434907,6,42
2018-01-27,27.56431564060722,6,42
2018-01-28,29.475667935530247,6,42
2018-01-29,17.99939608146905,6,42
2018-01-30,21.899140679021592,6,42
2018-01-01,26.28917193134645,6,43
2018-01-02,31.02375280343519,6,43
2018-01-03,31.662662463947115,6,43
2018-01-04,33.98104558720941,6,43
2018-01-05,36.435171539698594,6,43
2018-01-06,39.29757768295855,6,43
2018-01-07,41.80645499108688,6,43
2018-01-08,26.741429359596758,6,43
2018-01-09,31.466165371237704,6,43
2018-01-10,32.09914326078574,6,43
2018-01-11,34.4161931804315,6,43
2018-01-12,36.8739909692994,6,43
2018-01-13,39.745211918545635,6,43
2018-01-14,42.26793407727748,6,43
2018-01-15,27.221443575087218,6,43
2018-01-16,31.968867687889954,6,43
2018-01-17,32.62798524980764,6,43
2018-01-18,34.97379730748849,6,43
2018-01-19,37.46206098922872,6,43
2018-01-20,40.36448185754867,6,43
2018-01-21,42.91815511360733,6,43
2018-01-22,27.901407028660095,6,43
2018-01-23,32.67646133661745,6,43
2018-01-24,33.36027932731227,6,43
2018-01-25,35.727155826434746,6,43
2018-01-26,38.232273488534744,6,43
2018-01-27,41.146910302341325,6,43
2018-01-28,43.70789048377697,6,43
2018-01-29,28.693430117777787,6,43
2018-01-30,33.465802435065825,6,43
2018-01-01,14.757760406842783,6,44
2018-01-02,18.284311262668798,6,44
2018-01-03,18.060652558143616,6,44
2018-01-04,19.1900612269167,6,44
2018-01-05,20.822521321474337,6,44
2018-01-06,22.583070312448417,6,44
2018-01-07,24.054523567751623,6,44
2018-01-08,14.795602242913521,6,44
2018-01-09,18.332707246752665,6,44
2018-01-10,18.12240653977306,6,44
2018-01-11,19.267383277558913,6,44
2018-01-12,20.916917010909568,6,44
2018-01-13,22.695267412247123,6,44
2018-01-14,24.1844375726967,6,44
2018-01-15,14.94234073089089,6,44
2018-01-16,18.49461176004557,6,44
2018-01-17,18.297129408374882,6,44
2018-01-18,19.451995654234032,6,44
2018-01-19,21.10804338381591,6,44
2018-01-20,22.88924103100789,6,44
2018-01-21,24.377470592173037,6,44
2018-01-22,15.130702458540798,6,44
2018-01-23,18.674808198859008,6,44
2018-01-24,18.466077318267413,6,44
2018-01-25,19.607184608115105,6,44
2018-01-26,21.247679757189843,6,44
2018-01-27,23.012368520180516,6,44
2018-01-28,24.48406268046073,6,44
2018-01-29,15.22172321700448,6,44
2018-01-30,18.752238882513435,6,44
2018-01-01,40.54760567460215,6,45
2018-01-02,47.93158112174646,6,45
2018-01-03,48.24703425823836,6,45
2018-01-04,51.25403134735488,6,45
2018-01-05,55.79290185237491,6,45
2018-01-06,60.20210743591011,6,45
2018-01-07,64.36792134795928,6,45
2018-01-08,40.86063852580916,6,45
2018-01-09,48.27486653234678,6,45
2018-01-10,48.62818805243042,6,45
2018-01-11,51.67991659740004,6,45
2018-01-12,56.26921316910761,6,45
2018-01-13,60.733025877952656,6,45
2018-01-14,64.95585005582105,6,45
2018-01-15,41.50602627291645,6,45
2018-01-16,48.97612330242757,6,45
2018-01-17,49.381693601068335,6,45
2018-01-18,52.48011982808664,6,45
2018-01-19,57.10881714967183,6,45
2018-01-20,61.60325052802066,6,45
2018-01-21,65.84676203632576,6,45
2018-01-22,42.406923474176935,6,45
2018-01-23,49.87595962299081,6,45
2018-01-24,50.269528477965736,6,45
2018-01-25,53.34557625808381,6,45
2018-01-26,57.9425317430256,6,45
2018-01-27,62.39729946697389,6,45
2018-01-28,66.59504764936449,6,45
2018-01-29,43.1055074610236,6,45
2018-01-30,50.52333072142618,6,45
2018-01-01,29.759338696460446,6,46
2018-01-02,35.69732672332244,6,46
2018-01-03,35.64263619488948,6,46
2018-01-04,38.15019447195108,6,46
2018-01-05,42.432911738219175,6,46
2018-01-06,43.66920734532381,6,46
2018-01-07,47.95848396847743,6,46
2018-01-08,29.57729077305041,6,46
2018-01-09,35.438041793045365,6,46
2018-01-10,35.325449560878816,6,46
2018-01-11,37.79577404610108,6,46
2018-01-12,42.06252509214612,6,46
2018-01-13,43.30400459965763,6,46
2018-01-14,47.61881662915642,6,46
2018-01-15,29.28208508245525,6,46
2018-01-16,35.20424313168696,6,46
2018-01-17,35.16755197927536,6,46
2018-01-18,37.72544619873301,6,46
2018-01-19,42.088340773614405,6,46
2018-01-20,43.431282834696255,6,46
2018-01-21,47.84957294076176,6,46
2018-01-22,29.615092248562735,6,46
2018-01-23,35.63519653808316,6,46
2018-01-24,35.689331670298046,6,46
2018-01-25,38.32846500510028,6,46
2018-01-26,42.76096552851706,6,46
2018-01-27,44.16031374257305,6,46
2018-01-28,48.62076468301475,6,46
2018-01-29,30.413699439693303,6,46
2018-01-30,36.44652569901747,6,46
2018-01-01,11.284157421009546,6,47
2018-01-02,13.751166036569874,6,47
2018-01-03,13.357109143920683,6,47
2018-01-04,13.952466859754296,6,47
2018-01-05,15.275683959639785,6,47
2018-01-06,16.624539976508572,6,47
2018-01-07,17.775609814655045,6,47
2018-01-08,10.575406949851121,6,47
2018-01-09,13.085948481651545,6,47
2018-01-10,12.752794255681952,6,47
2018-01-11,13.425051584333662,6,47
2018-01-12,14.839329300864726,6,47
2018-01-13,16.291160772122446,6,47
2018-01-14,17.55452884186409,6,47
2018-01-15,10.473082985644568,6,47
2018-01-16,13.105785886533885,6,47
2018-01-17,12.895039383171024,6,47
2018-01-18,13.686778904087383,6,47
2018-01-19,15.214517628549874,6,47
2018-01-20,16.77085749189046,6,47
2018-01-21,18.12709755804553,6,47
2018-01-22,11.124527715870846,6,47
2018-01-23,13.82014277461511,6,47
2018-01-24,13.654825024374414,6,47
2018-01-25,14.473482791922873,6,47
2018-01-26,16.009124993434472,6,47
2018-01-27,17.554387944030026,6,47
2018-01-28,18.881144491780756,6,47
2018-01-29,11.831783395579027,6,47
2018-01-30,14.464894401608035,6,47
2018-01-01,27.64160926156254,6,48
2018-01-02,32.0341336549797,6,48
2018-01-03,32.670298628185634,6,48
2018-01-04,34.893845709158526,6,48
2018-01-05,37.98148414361477,6,48
2018-01-06,39.980866654947,6,48
2018-01-07,42.22766103526634,6,48
2018-01-08,27.179763057897016,6,48
2018-01-09,31.393576939342502,6,48
2018-01-10,31.86665007178199,6,48
2018-01-11,33.94721977474713,6,48
2018-01-12,36.915939549224944,6,48
2018-01-13,38.82377159935154,6,48
2018-01-14,41.00899071631418,6,48
2018-01-15,25.931346475880336,6,48
2018-01-16,30.148311030485978,6,48
2018-01-17,30.65769983960726,6,48
2018-01-18,32.80722326326554,6,48
2018-01-19,35.876236231234714,6,48
2018-01-20,37.91367204093584,6,48
2018-01-21,40.25510424601137,6,48
2018-01-22,25.35698206057081,6,48
2018-01-23,29.772964680795553,6,48
2018-01-24,30.496639679517024,6,48
2018-01-25,32.871180959154955,6,48
2018-01-26,36.17121084248242,6,48
2018-01-27,38.44084959558913,6,48
2018-01-28,41.010893525167354,6,48
2018-01-29,26.33316426792561,6,48
2018-01-30,30.95695194282346,6,48
2018-01-01,14.681655639427273,6,49
2018-01-02,17.872410523211332,6,49
2018-01-03,17.698323425617033,6,49
2018-01-04,18.943930572991313,6,49
2018-01-05,20.747451599836317,6,49
2018-01-06,21.84888377201844,6,49
2018-01-07,23.294296396089305,6,49
2018-01-08,14.897838639428452,6,49
2018-01-09,18.055678182081913,6,49
2018-01-10,17.850760102636656,6,49
2018-01-11,19.06829354039162,6,49
2018-01-12,20.84700463850063,6,49
2018-01-13,21.927235520804206,6,49
2018-01-14,23.355248096542805,6,49
2018-01-15,14.945245325965017,6,49
2018-01-16,18.093326679552135,6,49
2018-01-17,17.882266434557433,6,49
2018-01-18,19.09702154627097,6,49
2018-01-19,20.876006775745676,6,49
2018-01-20,21.959216010382207,6,49
2018-01-21,23.39254778857068,6,49
2018-01-22,14.989846933865948,6,49
2018-01-23,18.14687838208351,6,49
2018-01-24,17.94612128990166,6,49
2018-01-25,19.17228971810912,6,49
2018-01-26,20.963617246727495,6,49
2018-01-27,22.059984262111403,6,49
2018-01-28,23.507245859326783,6,49
2018-01-29,15.119272326753675,6,49
2018-01-30,18.29191847813277,6,49
2018-01-01,33.55579897770828,6,50
2018-01-02,39.40728403903901,6,50
2018-01-03,40.66621043581566,6,50
2018-01-04,43.067193360004865,6,50
2018-01-05,46.677544505224446,6,50
2018-01-06,49.23913610742133,6,50
2018-01-07,52.861822305837904,6,50
2018-01-08,33.01769583062455,6,50
2018-01-09,38.85182604387862,6,50
2018-01-10,40.11029238034366,6,50
2018-01-11,42.52826242734853,6,50
2018-01-12,46.17308732257077,6,50
2018-01-13,48.78619055087658,6,50
2018-01-14,52.47652596880349,6,50
2018-01-15,32.714881610944516,6,50
2018-01-16,38.64467361614872,6,50
2018-01-17,40.010042449289884,6,50
2018-01-18,42.54399865930278,6,50
2018-01-19,46.31158878668056,6,50
2018-01-20,49.051855425356386,6,50
2018-01-21,52.87136524157871,6,50
2018-01-22,33.2385795806901,6,50
2018-01-23,39.29471023338267,6,50
2018-01-24,40.7818709694555,6,50
2018-01-25,43.431270753468375,6,50
2018-01-26,47.306418198084565,6,50
2018-01-27,50.14511049841042,6,50
2018-01-28,54.05298019292776,6,50
2018-01-29,34.49787424052847,6,50
2018-01-30,40.62070814821647,6,50
2018-01-01,9.91319441680083,7,1
2018-01-02,11.706039811517682,7,1
2018-01-03,12.45300422716878,7,1
2018-01-04,12.95770850085206,7,1
2018-01-05,13.520430240504993,7,1
2018-01-06,14.575472200059679,7,1
2018-01-07,15.8826970303054,7,1
2018-01-08,9.680497673955655,7,1
2018-01-09,11.51187342921525,7,1
2018-01-10,12.305494727171387,7,1
2018-01-11,12.863951857305931,7,1
2018-01-12,13.486263053027159,7,1
2018-01-13,14.605285918205091,7,1
2018-01-14,15.979300318551863,7,1
2018-01-15,9.84503050783787,7,1
2018-01-16,11.743774924818618,7,1
2018-01-17,12.602525075413306,7,1
2018-01-18,13.222267108089993,7,1
2018-01-19,13.900539920623615,7,1
2018-01-20,15.068892302353543,7,1
2018-01-21,16.48450589897756,7,1
2018-01-22,10.383250610098955,7,1
2018-01-23,12.305839906052874,7,1
2018-01-24,13.178966764679744,7,1
2018-01-25,13.8036133779304,7,1
2018-01-26,14.477608274820732,7,1
2018-01-27,15.633073444690517,7,1
2018-01-28,17.028028593705145,7,1
2018-01-29,10.899419746924043,7,1
2018-01-30,12.789240519767738,7,1
2018-01-01,27.63744309592538,7,2
2018-01-02,33.24049187999131,7,2
2018-01-03,33.387790422211914,7,2
2018-01-04,36.00818334984025,7,2
2018-01-05,38.275723004247496,7,2
2018-01-06,41.27656491224448,7,2
2018-01-07,43.79431613021975,7,2
2018-01-08,27.52698868952264,7,2
2018-01-09,33.088843832101375,7,2
2018-01-10,33.207841403708976,7,2
2018-01-11,35.8132960961957,7,2
2018-01-12,38.07920912622933,7,2
2018-01-13,41.09119672819681,7,2
2018-01-14,43.63188563852332,7,2
2018-01-15,27.397925936180037,7,2
2018-01-16,33.001904740969806,7,2
2018-01-17,33.16987269817054,7,2
2018-01-18,35.82908232413554,7,2
2018-01-19,38.151404088181835,7,2
2018-01-20,41.2203388804596,7,2
